Change history report
"May 29, 2026 - June 11, 2026"
Date & time,User,Campaign,Ad group,Changes
"May 31, 2026, 1:29:16 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 negative exact match keyword added
  -[magnetic letters and numbers for signs]"
"May 31, 2026, 1:27:12 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"1 negative exact match keyword added
  -[12 letter pop]"
"May 31, 2026, 1:25:43 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"Negative keyword list ""Negatives | Kids & Education"" applied
  "
"May 31, 2026, 1:25:32 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"Negative keyword list ""Negatives | Hobby & DIY"" applied
  "
"May 31, 2026, 1:25:10 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"Negative keyword list ""Negatives | Spiritual & Religious"" applied
  "
"May 31, 2026, 1:24:13 PM",signletters@gmail.com,,,"Negatives | Spiritual & Religious: 10 negative broad match keywords added to list
  -devotional
  -heaven
  -bible verse
  -sermon outline
  -biblical
  -lord
  -worship song
  -prophetic
  -god
  -bible quotes"
"May 31, 2026, 1:23:08 PM",signletters@gmail.com,,,"Negatives | Hobby & DIY: 18 negative broad match keywords added to list
  -scrapbook
  -ikea
  -letter board
  -joann
  -bedroom
  -paper letters
  -hobby lobby
  -target
  -cardboard letters
  -stencil
  -mini board
  -crafts
  -felt board
  -how to make
  -wood crafts
  -diy
  -michaels
  -stencils"
"May 31, 2026, 1:21:39 PM",signletters@gmail.com,,,"Negatives | Kids & Education: 17 negative broad match keywords added to list
  -for kids
  -kindergarten
  -classroom
  -for toddlers
  -alphabet song
  -preschool
  -lore
  -abc chart
  -coloring page
  -educational
  -learning toy
  -coloring sheet
  -alphabet train
  -school worksheets
  -abc song
  -alphabet lore
  -alphabet chart"
"May 31, 2026, 1:16:35 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Description
  Asset ID is 367818499814
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Long headline
  Asset ID is 367818499832
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Description
  Asset ID is 367818499820
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499796
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 177166250093
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499799
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Long headline
  Asset ID is 367818499829
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Long headline
  Asset ID is 367818499835
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499811
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 346899519122
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499808
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Description
  Asset ID is 367818499826
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 19999212176
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Long headline
  Asset ID is 367818499841
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 356477636840
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Description
  Asset ID is 367818499817
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Description
  Asset ID is 367818499823
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 20003290705
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499805
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 367818499802
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Long headline
  Asset ID is 367818499838
22 assets in asset group ""Marquee Sign Letters"" created
  Field type is Headline
  Asset ID is 20035849083"
"May 31, 2026, 1:03:30 PM",signletters@gmail.com,CL00 | PMax | Marquee Lettering,,"8 asset group hint(s) added
  Parameters is ""flexible marquee letters""
  Type is ""Search theme""
  Criterion ID is 2467745599105
  Parameters is ""changeable letter track hardware""
  Type is ""Search theme""
  Criterion ID is 2484852689923
  Parameters is ""outdoor menu board letters""
  Type is ""Search theme""
  Criterion ID is 2484852689683
  Parameters is ""theater marquee letters replacement""
  Type is ""Search theme""
  Criterion ID is 2484852689883
  Parameters is ""rigid marquee letters""
  Type is ""Search theme""
  Criterion ID is 2469137763240
  Parameters is ""gas station price sign letters""
  Type is ""Search theme""
  Criterion ID is 2484852689723
  Parameters is ""replacement marquee sign letters""
  Type is ""Search theme""
  Criterion ID is 2484852689483
  Parameters is ""changeable reader board letters""
  Type is ""Search theme""
  Criterion ID is 2484852689643
11 asset group hint(s) removed
  Parameters was ""vintage marquee sign""
  Type was ""Search theme""
  Criterion ID was 2271185726360
  Parameters was ""marquee sign letters""
  Type was ""Search theme""
  Criterion ID was 2236105551054
  Parameters was ""flexible sign letters""
  Type was ""Search theme""
  Criterion ID was 2442913728614
  Parameters was ""sidewalk sign letters""
  Type was ""Search theme""
  Criterion ID was 2442913728414
  Parameters was ""portable sign letters""
  Type was ""Search theme""
  Criterion ID was 2442913728454
  Parameters was ""readerboard letters""
  Type was ""Search theme""
  Criterion ID was 2442913727494
  Parameters was ""rigid sign letters""
  Type was ""Search theme""
  Criterion ID was 2442913729814
  Parameters was ""changeable letter signs""
  Type was ""Search theme""
  Criterion ID was 2372149251728
  Parameters was ""replaceable letter signs""
  Type was ""Search theme""
  Criterion ID was 2442913729854
  Parameters was ""changeable letters for signs""
  Type was ""Search theme""
  Criterion ID was 2442913727454
  Parameters was ""billboard letters""
  Type was ""Search theme""
  Criterion ID was 2442913727654"
"May 31, 2026, 12:37:50 PM",signletters@gmail.com,Building Letters | Search,,"Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255740
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 289684555962
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255527
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 292136216535
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 36409387967
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 36409387958
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 36409387964
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 289684294380
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 36409387961
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 22137255695
Campaign asset created
  Status is Enabled
  Extension type is Sitelink
  Item id is 163189918781"
"May 31, 2026, 12:37:50 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 responsive search ad changed
  Final URL is ""https://www.alphabetsigns.com/signs/building-sign-letters.html"""
"May 31, 2026, 12:30:54 PM",signletters@gmail.com,,,"Automated extension options updated
  Dynamic sitelinks are not enabled to show with ads in this account"
"May 31, 2026, 12:29:13 PM",signletters@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Paused
  Extension type is Sitelink
  Item id is 42375768237"
"May 31, 2026, 12:29:08 PM",signletters@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Paused
  Extension type is Sitelink
  Item id is 42375768234"
"May 31, 2026, 12:29:03 PM",signletters@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Paused
  Extension type is Sitelink
  Item id is 42375768231"
"May 31, 2026, 12:28:56 PM",signletters@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Paused
  Extension type is Sitelink
  Item id is 42375768225"
"May 31, 2026, 12:28:51 PM",signletters@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Paused
  Extension type is Sitelink
  Item id is 42375768222"
"May 31, 2026, 12:26:14 PM",signletters@gmail.com,Building Letters | Search,,"Budget changed
  Budget name changed from ""Building Letters"" to ""Building Letters - Search""
Campaign changed
  Campaign name changed from ""Building Letters"" to ""Building Letters - Search"""
"May 31, 2026, 12:21:55 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 text ad changed
  Status changed from enabled to paused"
"May 31, 2026, 12:21:39 PM",signletters@gmail.com,Building Letters | Search,,"Campaign asset created
  Status is Enabled
  Extension type is Business logo
  Item id is 298541492855"
"May 31, 2026, 12:21:39 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 responsive search ad created
  Description is ""Over 330K sign orders processed. Enjoy a lifetime guarantee and fast shipping on orders.""
  Headline is ""Professional Storefront Signs""
  Headline is ""35+ Years of Quality Sign""
  Description is ""Design custom outdoor building sign letters online. Premium 3D acrylic and metal letters.""
  Headline is ""Custom Building Sign Letters""
  Headline is ""Outdoor 3D Building Letters""
  Headline is ""100% Lifetime Guarantee""
  Description is ""Get architectural-grade dimensional letters for storefronts. Heavy duty & USA made.""
  Headline is ""Dimensional Exterior Signs""
  Headline is ""Plastic & Metal Sign Letters""
  Headline is ""Heavy-Duty Storefront Letters""
  Final URL is ""https://www.alphabetsigns.com/signs/building-sign-letters.html"""
"May 31, 2026, 12:14:24 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 broad match keyword removed
  building block letters
1 phrase match keyword added
  ""building block letters"""
"May 31, 2026, 12:14:20 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 broad match keyword removed
  Cast Metal Sign Letters
1 phrase match keyword added
  ""Cast Metal Sign Letters"""
"May 31, 2026, 12:14:16 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 phrase match keyword added
  ""plastic building letters""
1 broad match keyword removed
  plastic building letters"
"May 31, 2026, 12:14:10 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 phrase match keyword added
  ""building number signs""
1 broad match keyword removed
  building number signs"
"May 31, 2026, 12:13:59 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 broad match keyword removed
  metal building letters
1 phrase match keyword added
  ""metal building letters"""
"May 31, 2026, 12:13:53 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 broad match keyword removed
  building sign letters
1 phrase match keyword added
  ""building sign letters"""
"May 31, 2026, 12:13:47 PM",signletters@gmail.com,Building Letters | Search,Building Letters,"1 exact match keyword added
  [building sign letters]"
"May 31, 2026, 12:13:19 PM",signletters@gmail.com,Building Letters | Search,Dimensional Mispellings,"1 ad group removed
  Status changed from enabled to removed"
"May 31, 2026, 12:13:10 PM",signletters@gmail.com,Building Letters | Search,Dimensional Letters,"1 ad group removed
  Status changed from enabled to removed"
"May 31, 2026, 12:11:37 PM",signletters@gmail.com,Building Letters | Search,,"Campaign changed
  Automatically created assets changed from turned on to turned off
  Enable AI Max for Search Campaigns changed from True to False
  Campaign Dynamic asset settings: Text asset automation is changed from Opted in to Opted out
  Campaign Dynamic asset settings: Final URL expansion text asset automation is changed from Opted in to Opted out"
"May 31, 2026, 12:08:43 PM",signletters@gmail.com,Building Letters | Search,,"Campaign changed
  Opted out of ""Display Network"""
"May 31, 2026, 11:56:49 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"1 asset group hint(s) added
  Parameters is ""349413478""
  Type is ""Audience persona""
  Criterion ID is 2487744917904
1 asset group hint(s) removed
  Parameters was ""349129166""
  Type was ""Audience persona""
  Criterion ID was 2488585801897"
"May 31, 2026, 11:32:15 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"12 Asset group listing group filters added
  bl21102 : included
  bl10106 : included
  bl31002 : included
  bl32002 : included
  bl33002 : included
  bl40103 : included
  bl40203 : included
  bl70102 : included
  ml0102 : included
  ml0202 : included
  ml0602 : included
  pfl04 : included"
"May 31, 2026, 11:27:15 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"1 Asset group listing group filter added
  All products: included"
"May 31, 2026, 10:47:55 AM",signletters@gmail.com,BL00 Building Letters | PMax | Core,,"14 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 367887694342
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 367887694327
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 348017359295
14 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 367887694339
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 367146938774
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 121745512457
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 121756552606
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 367887694336
14 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 367887694348
14 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 367887694351
14 assets in asset group ""Building Sign Letters"" created
  Field type is Long headline
  Asset ID is 367887694354
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 367887694333
14 assets in asset group ""Building Sign Letters"" created
  Field type is Headline
  Asset ID is 367887694330
14 assets in asset group ""Building Sign Letters"" created
  Field type is Description
  Asset ID is 367887694345"
